Division,MatchDate,HomeTeam,AwayTeam,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,Referee,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeFoulsCommitted,AwayFoulsCommitted,HomeCorners,AwayCorners,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,Bet365_HomeWinOdds,Bet365_DrawOdds,Bet365_AwayWinOdds,half_result_code,match_result_code,match_year,match_month,match_weekday,season,home_prob,draw_prob,away_prob
Premier League,2016-10-22,Swansea,Watford,0,0,Draw,0.0,0.0,Draw,P Tierney,11.0,10.0,5.0,2.0,15.0,16.0,7.0,2.0,2.0,1.0,0.0,0.0,2.38,3.3,3.3,1,1,2016,October,Saturday,2016/2017,0.40942928039702237,0.29528535980148884,0.29528535980148884
Premier League,2016-10-22,West Ham,Sunderland,1,0,HomeWin,0.0,0.0,Draw,R Madley,20.0,10.0,3.0,2.0,10.0,13.0,6.0,2.0,2.0,5.0,0.0,0.0,1.67,4.0,5.75,1,0,2016,October,Saturday,2016/2017,0.5855024502004709,0.2444472729586966,0.1700502768408324
Premier League,2016-10-23,Chelsea,Man United,4,0,HomeWin,2.0,0.0,HomeLead,M Atkinson,14.0,16.0,6.0,5.0,7.0,17.0,5.0,7.0,3.0,2.0,0.0,0.0,2.15,3.4,3.8,0,0,2016,October,Sunday,2016/2017,0.45492957746478874,0.2876760563380282,0.2573943661971831
Premier League,2016-10-23,Man City,Southampton,1,1,Draw,0.0,1.0,AwayLead,M Clattenburg,14.0,6.0,3.0,2.0,11.0,10.0,10.0,3.0,3.0,3.0,0.0,0.0,1.5,4.5,7.5,2,1,2016,October,Sunday,2016/2017,0.6521739130434783,0.21739130434782608,0.13043478260869565
Premier League,2016-10-29,Crystal Palace,Liverpool,2,4,AwayWin,2.0,3.0,AwayLead,A Marriner,7.0,17.0,6.0,10.0,15.0,5.0,3.0,3.0,1.0,2.0,0.0,0.0,5.25,4.0,1.7,2,2,2016,October,Saturday,2016/2017,0.18515997277059223,0.24302246426140234,0.5718175629680056
Premier League,2016-10-29,Man United,Burnley,0,0,Draw,0.0,0.0,Draw,M Clattenburg,37.0,7.0,11.0,1.0,12.0,9.0,19.0,1.0,1.0,3.0,1.0,0.0,1.2,7.0,19.0,1,1,2016,October,Saturday,2016/2017,0.8099878197320342,0.13885505481120583,0.051157125456760044
Premier League,2016-10-29,Middlesbrough,Bournemouth,2,0,HomeWin,1.0,0.0,HomeLead,S Attwell,10.0,15.0,3.0,3.0,3.0,5.0,4.0,7.0,1.0,1.0,0.0,0.0,2.5,3.2,3.2,0,0,2016,October,Saturday,2016/2017,0.39024390243902446,0.30487804878048785,0.30487804878048785
Premier League,2016-10-29,Sunderland,Arsenal,1,4,AwayWin,0.0,1.0,AwayLead,M Atkinson,3.0,21.0,1.0,7.0,9.0,13.0,0.0,8.0,4.0,3.0,0.0,0.0,9.0,5.0,1.4,2,2,2016,October,Saturday,2016/2017,0.10835913312693499,0.195046439628483,0.6965944272445821
Premier League,2016-10-29,Tottenham,Leicester,1,1,Draw,1.0,0.0,HomeLead,R Madley,22.0,6.0,5.0,1.0,11.0,20.0,8.0,1.0,3.0,4.0,0.0,0.0,1.62,4.2,6.0,0,1,2016,October,Saturday,2016/2017,0.6039689387402933,0.23295944779982744,0.1630716134598792
Premier League,2016-10-29,Watford,Hull,1,0,HomeWin,0.0,0.0,Draw,J Moss,22.0,8.0,0.0,2.0,13.0,8.0,7.0,2.0,1.0,2.0,0.0,0.0,1.75,3.75,5.25,1,0,2016,October,Saturday,2016/2017,0.5555555555555556,0.2592592592592593,0.1851851851851852
Premier League,2016-10-29,West Brom,Man City,0,4,AwayWin,0.0,2.0,AwayLead,L Mason,9.0,21.0,1.0,8.0,17.0,10.0,1.0,7.0,4.0,3.0,0.0,0.0,8.0,4.75,1.44,2,2,2016,October,Saturday,2016/2017,0.1213626685592619,0.20440028388928316,0.674237047551455
Premier League,2016-10-30,Everton,West Ham,2,0,HomeWin,0.0,0.0,Draw,A Taylor,17.0,13.0,6.0,3.0,15.0,12.0,8.0,8.0,2.0,3.0,0.0,0.0,1.8,3.8,4.75,1,0,2016,October,Sunday,2016/2017,0.5397727272727273,0.2556818181818182,0.20454545454545456
Premier League,2016-10-30,Southampton,Chelsea,0,2,AwayWin,0.0,1.0,AwayLead,M Jones,9.0,13.0,1.0,7.0,13.0,16.0,7.0,3.0,0.0,0.0,0.0,0.0,3.2,3.4,2.4,2,2,2016,October,Sunday,2016/2017,0.3053892215568862,0.2874251497005988,0.40718562874251496
Premier League,2016-10-31,Stoke,Swansea,3,1,HomeWin,1.0,1.0,Draw,M Oliver,17.0,14.0,4.0,6.0,7.0,14.0,6.0,4.0,2.0,0.0,0.0,0.0,2.05,3.6,3.8,1,0,2016,October,Monday,2016/2017,0.4741767764298094,0.27001733102253034,0.2558058925476603
Premier League,2016-11-05,Bournemouth,Sunderland,1,2,AwayWin,1.0,1.0,Draw,M Dean,22.0,9.0,7.0,4.0,14.0,17.0,12.0,2.0,3.0,2.0,0.0,1.0,1.65,4.2,5.5,1,2,2016,November,Saturday,2016/2017,0.5907172995780591,0.2320675105485232,0.17721518987341772
Premier League,2016-11-05,Burnley,Crystal Palace,3,2,HomeWin,2.0,0.0,HomeLead,A Taylor,14.0,16.0,7.0,5.0,11.0,12.0,4.0,7.0,1.0,2.0,0.0,0.0,3.3,3.3,2.38,0,0,2016,November,Saturday,2016/2017,0.29528535980148884,0.29528535980148884,0.40942928039702237
Premier League,2016-11-05,Chelsea,Everton,5,0,HomeWin,3.0,0.0,HomeLead,R Madley,21.0,1.0,9.0,0.0,5.0,16.0,4.0,2.0,0.0,3.0,0.0,0.0,1.53,4.33,7.0,0,0,2016,November,Saturday,2016/2017,0.6361646262244228,0.2247879626150963,0.13904741116048097
Premier League,2016-11-05,Man City,Middlesbrough,1,1,Draw,1.0,0.0,HomeLead,K Friend,25.0,5.0,7.0,3.0,7.0,15.0,8.0,2.0,1.0,3.0,0.0,0.0,1.22,7.0,15.0,0,1,2016,November,Saturday,2016/2017,0.7964199029126214,0.13880461165048544,0.06477548543689321
Premier League,2016-11-05,West Ham,Stoke,1,1,Draw,0.0,0.0,Draw,A Marriner,9.0,12.0,2.0,4.0,11.0,10.0,6.0,4.0,4.0,1.0,0.0,0.0,2.0,3.6,4.0,1,1,2016,November,Saturday,2016/2017,0.4864864864864865,0.2702702702702703,0.24324324324324326
Premier League,2016-11-06,Arsenal,Tottenham,1,1,Draw,1.0,0.0,HomeLead,M Clattenburg,15.0,10.0,2.0,3.0,11.0,17.0,7.0,2.0,1.0,2.0,0.0,0.0,1.95,3.6,4.2,0,1,2016,November,Sunday,2016/2017,0.49851632047477745,0.27002967359050445,0.23145400593471807
Premier League,2016-11-06,Hull,Southampton,2,1,HomeWin,0.0,1.0,AwayLead,G Scott,6.0,19.0,2.0,7.0,13.0,15.0,1.0,10.0,0.0,5.0,0.0,0.0,5.75,3.8,1.7,2,0,2016,November,Sunday,2016/2017,0.16962058553236184,0.2566627281081791,0.5737166863594592
Premier League,2016-11-06,Leicester,West Brom,1,2,AwayWin,0.0,0.0,Draw,C Pawson,5.0,11.0,2.0,5.0,8.0,8.0,5.0,6.0,0.0,2.0,0.0,0.0,1.8,3.6,5.25,1,2,2016,November,Sunday,2016/2017,0.5426356589147288,0.2713178294573644,0.18604651162790697
Premier League,2016-11-06,Liverpool,Watford,6,1,HomeWin,3.0,0.0,HomeLead,M Oliver,28.0,11.0,17.0,8.0,14.0,10.0,6.0,3.0,1.0,2.0,0.0,0.0,1.29,6.0,12.0,0,0,2016,November,Sunday,2016/2017,0.7561436672967865,0.1625708884688091,0.08128544423440455
Premier League,2016-11-06,Swansea,Man United,1,3,AwayWin,0.0,3.0,AwayLead,N Swarbrick,6.0,9.0,1.0,3.0,9.0,16.0,2.0,0.0,0.0,2.0,0.0,0.0,5.0,4.0,1.73,2,2,2016,November,Sunday,2016/2017,0.1945459657014338,0.2431824571267922,0.5622715771717739
Premier League,2016-11-19,Crystal Palace,Man City,1,2,AwayWin,0.0,1.0,AwayLead,R Madley,9.0,10.0,2.0,4.0,12.0,15.0,2.0,7.0,1.0,2.0,0.0,0.0,6.5,4.5,1.53,2,2,2016,November,Saturday,2016/2017,0.14941406250000003,0.2158203125,0.6347656250000001
Premier League,2016-11-19,Everton,Swansea,1,1,Draw,0.0,1.0,AwayLead,M Atkinson,14.0,5.0,6.0,3.0,13.0,12.0,10.0,3.0,4.0,2.0,0.0,0.0,1.6,4.33,6.0,2,1,2016,November,Saturday,2016/2017,0.6111790721746495,0.22583984191211068,0.16298108591323987
Premier League,2016-11-19,Man United,Arsenal,1,1,Draw,0.0,0.0,Draw,A Marriner,12.0,5.0,5.0,1.0,14.0,11.0,10.0,4.0,3.0,3.0,0.0,0.0,2.6,3.4,2.9,1,1,2016,November,Saturday,2016/2017,0.3757621951219512,0.28734756097560976,0.33689024390243905
Premier League,2016-11-19,Southampton,Liverpool,0,0,Draw,0.0,0.0,Draw,M Clattenburg,3.0,15.0,0.0,2.0,8.0,11.0,1.0,8.0,1.0,1.0,0.0,0.0,3.4,3.6,2.2,1,1,2016,November,Saturday,2016/2017,0.2865412445730825,0.2706222865412446,0.4428364688856729
Premier League,2016-11-19,Stoke,Bournemouth,0,1,AwayWin,0.0,1.0,AwayLead,R East,14.0,9.0,6.0,2.0,17.0,10.0,3.0,4.0,3.0,2.0,0.0,0.0,2.3,3.4,3.4,2,2,2016,November,Saturday,2016/2017,0.425,0.2875,0.2875
Premier League,2016-11-19,Sunderland,Hull,3,0,HomeWin,1.0,0.0,HomeLead,L Mason,11.0,17.0,4.0,7.0,9.0,8.0,2.0,8.0,1.0,0.0,1.0,0.0,2.15,3.4,3.8,0,0,2016,November,Saturday,2016/2017,0.45492957746478874,0.2876760563380282,0.2573943661971831
Premier League,2016-11-19,Tottenham,West Ham,3,2,HomeWin,0.0,1.0,AwayLead,M Dean,14.0,11.0,6.0,3.0,13.0,16.0,4.0,5.0,3.0,2.0,0.0,1.0,1.5,4.5,7.5,2,0,2016,November,Saturday,2016/2017,0.6521739130434783,0.21739130434782608,0.13043478260869565
Premier League,2016-11-19,Watford,Leicester,2,1,HomeWin,2.0,1.0,HomeLead,N Swarbrick,10.0,10.0,3.0,2.0,12.0,18.0,4.0,6.0,2.0,3.0,0.0,0.0,2.8,3.3,2.75,0,0,2016,November,Saturday,2016/2017,0.3488372093023256,0.2959830866807611,0.35517970401691334
Premier League,2016-11-20,Middlesbrough,Chelsea,0,1,AwayWin,0.0,1.0,AwayLead,J Moss,12.0,13.0,1.0,3.0,13.0,10.0,2.0,3.0,2.0,3.0,0.0,0.0,7.0,4.0,1.57,2,2,2016,November,Sunday,2016/2017,0.1387232162580075,0.24276562845151314,0.6185111552904793
Premier League,2016-11-21,West Brom,Burnley,4,0,HomeWin,3.0,0.0,HomeLead,M Jones,16.0,5.0,6.0,2.0,12.0,12.0,4.0,3.0,0.0,0.0,0.0,0.0,1.95,3.4,4.5,0,0,2016,November,Monday,2016/2017,0.49829018075232057,0.28578407425500735,0.21592574499267222
Premier League,2016-11-26,Burnley,Man City,1,2,AwayWin,1.0,1.0,Draw,A Marriner,10.0,21.0,5.0,5.0,5.0,15.0,5.0,8.0,2.0,3.0,0.0,0.0,9.0,6.0,1.33,1,2,2016,November,Saturday,2016/2017,0.10791075050709938,0.16186612576064907,0.7302231237322514
Premier League,2016-11-26,Chelsea,Tottenham,2,1,HomeWin,1.0,1.0,Draw,M Oliver,9.0,12.0,5.0,6.0,13.0,16.0,3.0,8.0,2.0,1.0,0.0,0.0,1.75,3.8,5.25,1,0,2016,November,Saturday,2016/2017,0.5574572127139364,0.2567237163814181,0.1858190709046455
Premier League,2016-11-26,Hull,West Brom,1,1,Draw,0.0,1.0,AwayLead,P Tierney,10.0,11.0,4.0,2.0,7.0,10.0,2.0,6.0,3.0,2.0,0.0,0.0,3.1,3.2,2.6,2,1,2016,November,Saturday,2016/2017,0.3163498098859316,0.30646387832699623,0.37718631178707224
Premier League,2016-11-26,Leicester,Middlesbrough,2,2,Draw,1.0,1.0,Draw,L Mason,11.0,6.0,3.0,2.0,15.0,12.0,2.0,3.0,4.0,4.0,0.0,0.0,1.91,3.6,4.5,1,1,2016,November,Saturday,2016/2017,0.5115089514066496,0.2713839158851947,0.21710713270815574
Premier League,2016-11-26,Liverpool,Sunderland,2,0,HomeWin,0.0,0.0,Draw,A Taylor,27.0,6.0,7.0,1.0,5.0,9.0,9.0,4.0,1.0,3.0,0.0,0.0,1.17,8.5,19.0,1,0,2016,November,Saturday,2016/2017,0.8338711759390732,0.11477991480573124,0.05134890925519556
Premier League,2016-11-26,Swansea,Crystal Palace,5,4,HomeWin,1.0,1.0,Draw,K Friend,18.0,12.0,9.0,4.0,12.0,24.0,10.0,6.0,4.0,5.0,0.0,0.0,2.63,3.4,2.88,1,0,2016,November,Saturday,2016/2017,0.3722005139043043,0.2879080445789177,0.33989144151677786
Premier League,2016-11-27,Arsenal,Bournemouth,3,1,HomeWin,1.0,1.0,Draw,M Jones,16.0,9.0,3.0,3.0,12.0,13.0,3.0,10.0,3.0,5.0,0.0,0.0,1.4,5.0,9.0,1,0,2016,November,Sunday,2016/2017,0.696594427244582,0.19504643962848295,0.10835913312693496
Premier League,2016-11-27,Man United,West Ham,1,1,Draw,1.0,1.0,Draw,J Moss,17.0,6.0,8.0,2.0,16.0,16.0,8.0,4.0,3.0,1.0,0.0,0.0,1.45,4.75,8.0,1,1,2016,November,Sunday,2016/2017,0.6727152024784244,0.20535516707236112,0.12192963044921443
Premier League,2016-11-27,Southampton,Everton,1,0,HomeWin,1.0,0.0,HomeLead,C Pawson,17.0,13.0,7.0,1.0,11.0,15.0,5.0,2.0,0.0,2.0,0.0,0.0,2.2,3.4,3.6,0,0,2016,November,Sunday,2016/2017,0.4428364688856729,0.2865412445730825,0.2706222865412446
Premier League,2016-11-27,Watford,Stoke,0,1,AwayWin,0.0,1.0,AwayLead,R Madley,11.0,14.0,2.0,1.0,24.0,14.0,3.0,3.0,3.0,0.0,1.0,0.0,2.4,3.3,3.3,2,2,2016,November,Sunday,2016/2017,0.40740740740740744,0.29629629629629634,0.29629629629629634
Premier League,2016-12-03,Crystal Palace,Southampton,3,0,HomeWin,2.0,0.0,HomeLead,N Swarbrick,9.0,17.0,4.0,3.0,11.0,13.0,4.0,9.0,3.0,1.0,0.0,0.0,3.5,3.3,2.3,0,0,2016,December,Saturday,2016/2017,0.2791467451268848,0.2960647296800294,0.42478852519308563
Premier League,2016-12-03,Man City,Chelsea,1,3,AwayWin,1.0,0.0,HomeLead,A Taylor,14.0,10.0,5.0,4.0,14.0,9.0,9.0,2.0,2.0,3.0,2.0,0.0,2.15,3.6,3.6,0,2,2016,December,Saturday,2016/2017,0.4556962025316455,0.27215189873417717,0.27215189873417717
Premier League,2016-12-03,Stoke,Burnley,2,0,HomeWin,2.0,0.0,HomeLead,M Clattenburg,10.0,14.0,4.0,4.0,7.0,13.0,4.0,9.0,3.0,2.0,0.0,0.0,1.62,4.0,6.5,0,0,2016,December,Saturday,2016/2017,0.6045105789351314,0.24482678446872821,0.15066263659614043
Premier League,2016-12-03,Sunderland,Leicester,2,1,HomeWin,0.0,0.0,Draw,A Marriner,22.0,17.0,6.0,5.0,8.0,12.0,3.0,4.0,3.0,1.0,0.0,0.0,3.4,3.4,2.3,1,0,2016,December,Saturday,2016/2017,0.2875,0.2875,0.425
Premier League,2016-12-03,Tottenham,Swansea,5,0,HomeWin,2.0,0.0,HomeLead,J Moss,28.0,1.0,15.0,0.0,11.0,17.0,5.0,0.0,0.0,4.0,0.0,0.0,1.36,5.5,9.0,0,0,2016,December,Saturday,2016/2017,0.7151112395261485,0.17682750650101128,0.10806125397284022
Premier League,2016-12-03,West Brom,Watford,3,1,HomeWin,2.0,0.0,HomeLead,G Scott,11.0,17.0,3.0,5.0,12.0,8.0,3.0,4.0,2.0,1.0,0.0,1.0,2.2,3.3,3.75,0,0,2016,December,Saturday,2016/2017,0.4437869822485207,0.2958579881656805,0.2603550295857988
Premier League,2016-12-03,West Ham,Arsenal,1,5,AwayWin,0.0,1.0,AwayLead,C Pawson,10.0,19.0,3.0,10.0,10.0,11.0,3.0,2.0,3.0,3.0,0.0,0.0,4.75,4.2,1.75,2,2,2016,December,Saturday,2016/2017,0.20638820638820637,0.2334152334152334,0.5601965601965602
Premier League,2016-12-04,Bournemouth,Liverpool,4,3,HomeWin,0.0,2.0,AwayLead,R Madley,12.0,10.0,8.0,3.0,9.0,17.0,4.0,9.0,2.0,2.0,0.0,0.0,5.0,4.0,1.75,2,0,2016,December,Sunday,2016/2017,0.19580419580419584,0.24475524475524477,0.5594405594405595
Premier League,2016-12-04,Everton,Man United,1,1,Draw,0.0,1.0,AwayLead,M Oliver,13.0,10.0,6.0,2.0,13.0,11.0,6.0,3.0,2.0,3.0,0.0,0.0,3.6,3.5,2.15,2,1,2016,December,Sunday,2016/2017,0.27005203660506016,0.2777678090794904,0.4521801543154495
Premier League,2016-12-05,Middlesbrough,Hull,1,0,HomeWin,0.0,0.0,Draw,M Dean,16.0,6.0,4.0,2.0,6.0,11.0,13.0,7.0,1.0,1.0,0.0,0.0,1.83,3.5,5.25,1,0,2016,December,Monday,2016/2017,0.5343511450381679,0.2793893129770993,0.18625954198473285
Premier League,2016-12-10,Arsenal,Stoke,3,1,HomeWin,1.0,1.0,Draw,L Mason,21.0,12.0,6.0,5.0,9.0,6.0,7.0,7.0,0.0,0.0,0.0,0.0,1.35,5.5,9.5,1,0,2016,December,Saturday,2016/2017,0.7206896551724138,0.17689655172413796,0.10241379310344828
Premier League,2016-12-10,Burnley,Bournemouth,3,2,HomeWin,2.0,1.0,HomeLead,M Atkinson,16.0,17.0,7.0,4.0,14.0,18.0,4.0,11.0,2.0,2.0,0.0,0.0,3.5,3.5,2.2,0,0,2016,December,Saturday,2016/2017,0.27848101265822783,0.27848101265822783,0.4430379746835443
Premier League,2016-12-10,Hull,Crystal Palace,3,3,Draw,1.0,0.0,HomeLead,M Jones,15.0,14.0,6.0,6.0,16.0,14.0,4.0,7.0,2.0,4.0,0.0,0.0,3.5,3.3,2.3,0,1,2016,December,Saturday,2016/2017,0.2791467451268848,0.2960647296800294,0.42478852519308563
Premier League,2016-12-10,Leicester,Man City,4,2,HomeWin,3.0,0.0,HomeLead,M Oliver,10.0,19.0,6.0,4.0,10.0,7.0,3.0,11.0,2.0,1.0,0.0,0.0,5.25,4.0,1.7,0,0,2016,December,Saturday,2016/2017,0.18515997277059223,0.24302246426140234,0.5718175629680056
Premier League,2016-12-10,Swansea,Sunderland,3,0,HomeWin,0.0,0.0,Draw,C Pawson,14.0,11.0,5.0,2.0,10.0,8.0,7.0,4.0,1.0,2.0,0.0,0.0,2.15,3.5,3.6,1,0,2016,December,Saturday,2016/2017,0.4521801543154494,0.27776780907949034,0.2700520366050601
Premier League,2016-12-10,Watford,Everton,3,2,HomeWin,1.0,1.0,Draw,A Taylor,11.0,11.0,6.0,4.0,11.0,16.0,2.0,4.0,2.0,2.0,0.0,0.0,3.1,3.4,2.45,1,0,2016,December,Saturday,2016/2017,0.3147553372378613,0.28698280748157945,0.3982618552805592
Premier League,2016-12-11,Chelsea,West Brom,1,0,HomeWin,0.0,0.0,Draw,M Dean,12.0,6.0,2.0,1.0,6.0,10.0,3.0,1.0,2.0,4.0,0.0,0.0,1.25,6.25,15.0,1,0,2016,December,Sunday,2016/2017,0.7792207792207791,0.1558441558441558,0.06493506493506493
Premier League,2016-12-11,Liverpool,West Ham,2,2,Draw,1.0,2.0,AwayLead,M Clattenburg,18.0,7.0,3.0,3.0,7.0,8.0,11.0,4.0,2.0,0.0,0.0,0.0,1.3,6.0,11.0,2,1,2016,December,Sunday,2016/2017,0.7491486946651532,0.1623155505107832,0.08853575482406358
Premier League,2016-12-11,Man United,Tottenham,1,0,HomeWin,1.0,0.0,HomeLead,R Madley,15.0,12.0,5.0,4.0,19.0,17.0,3.0,8.0,3.0,3.0,0.0,0.0,2.2,3.4,3.6,0,0,2016,December,Sunday,2016/2017,0.4428364688856729,0.2865412445730825,0.2706222865412446
Premier League,2016-12-11,Southampton,Middlesbrough,1,0,HomeWin,0.0,0.0,Draw,S Attwell,14.0,6.0,3.0,2.0,14.0,12.0,4.0,2.0,4.0,3.0,0.0,0.0,1.7,3.7,6.0,1,0,2016,December,Sunday,2016/2017,0.57379167743603,0.2636340139570948,0.16257430860687513
Premier League,2016-12-13,Bournemouth,Leicester,1,0,HomeWin,1.0,0.0,HomeLead,P Tierney,9.0,12.0,3.0,4.0,5.0,15.0,4.0,11.0,0.0,3.0,0.0,0.0,2.4,3.4,3.2,0,0,2016,December,Tuesday,2016/2017,0.40718562874251496,0.2874251497005988,0.3053892215568862
Premier League,2016-12-13,Everton,Arsenal,2,1,HomeWin,1.0,1.0,Draw,M Clattenburg,14.0,9.0,4.0,3.0,10.0,10.0,8.0,3.0,1.0,1.0,1.0,0.0,4.2,3.75,1.91,1,0,2016,December,Tuesday,2016/2017,0.2315376036464142,0.2593221160839839,0.509140280269602
Premier League,2016-12-14,Crystal Palace,Man United,1,2,AwayWin,0.0,1.0,AwayLead,C Pawson,6.0,16.0,3.0,6.0,16.0,10.0,1.0,8.0,2.0,2.0,0.0,0.0,5.25,4.0,1.7,2,2,2016,December,Wednesday,2016/2017,0.18515997277059223,0.24302246426140234,0.5718175629680056
Premier League,2016-12-14,Man City,Watford,2,0,HomeWin,1.0,0.0,HomeLead,K Friend,13.0,5.0,7.0,2.0,16.0,20.0,5.0,2.0,1.0,2.0,0.0,0.0,1.29,6.5,11.0,0,0,2016,December,Wednesday,2016/2017,0.7600318894499071,0.1508370980600585,0.08913101249003456
Premier League,2016-12-14,Middlesbrough,Liverpool,0,3,AwayWin,0.0,1.0,AwayLead,J Moss,8.0,15.0,3.0,4.0,11.0,14.0,5.0,2.0,1.0,0.0,0.0,0.0,6.0,4.33,1.6,2,2,2016,December,Wednesday,2016/2017,0.16298108591323987,0.22583984191211068,0.6111790721746495
Premier League,2016-12-14,Stoke,Southampton,0,0,Draw,0.0,0.0,Draw,A Taylor,5.0,15.0,3.0,4.0,9.0,10.0,3.0,11.0,1.0,2.0,1.0,0.0,3.1,3.3,2.5,1,1,2016,December,Wednesday,2016/2017,0.3145253526496378,0.2954632100648113,0.39001143728555093
Premier League,2016-12-14,Sunderland,Chelsea,0,1,AwayWin,0.0,1.0,AwayLead,N Swarbrick,8.0,19.0,3.0,6.0,15.0,10.0,5.0,5.0,3.0,2.0,0.0,0.0,10.0,5.75,1.33,2,2,2016,December,Wednesday,2016/2017,0.09748557952770963,0.1695401383090602,0.7329742821632302
Premier League,2016-12-14,Tottenham,Hull,3,0,HomeWin,1.0,0.0,HomeLead,A Marriner,27.0,10.0,9.0,5.0,6.0,14.0,5.0,5.0,0.0,2.0,0.0,0.0,1.22,7.0,15.0,0,0,2016,December,Wednesday,2016/2017,0.7964199029126214,0.13880461165048544,0.06477548543689321
Premier League,2016-12-14,West Brom,Swansea,3,1,HomeWin,0.0,0.0,Draw,M Oliver,13.0,8.0,4.0,4.0,8.0,8.0,0.0,11.0,0.0,0.0,0.0,0.0,2.05,3.5,4.0,1,0,2016,December,Wednesday,2016/2017,0.4765957446808511,0.27914893617021275,0.24425531914893614
Premier League,2016-12-14,West Ham,Burnley,1,0,HomeWin,1.0,0.0,HomeLead,R Madley,20.0,8.0,7.0,2.0,12.0,15.0,6.0,1.0,0.0,2.0,0.0,0.0,1.67,4.0,5.75,0,0,2016,December,Wednesday,2016/2017,0.5855024502004709,0.2444472729586966,0.1700502768408324
Premier League,2016-12-17,Crystal Palace,Chelsea,0,1,AwayWin,0.0,1.0,AwayLead,J Moss,6.0,13.0,2.0,6.0,12.0,15.0,5.0,3.0,2.0,3.0,0.0,0.0,6.5,4.2,1.57,2,2,2016,December,Saturday,2016/2017,0.149527200163269,0.23141114310982105,0.6190616567269098
Premier League,2016-12-17,Middlesbrough,Swansea,3,0,HomeWin,2.0,0.0,HomeLead,N Swarbrick,10.0,14.0,4.0,2.0,10.0,11.0,3.0,8.0,1.0,0.0,0.0,0.0,2.1,3.4,4.0,0,0,2016,December,Saturday,2016/2017,0.46671242278654773,0.2882635552505148,0.24502402196293757
Premier League,2016-12-17,Stoke,Leicester,2,2,Draw,2.0,0.0,HomeLead,C Pawson,16.0,14.0,7.0,8.0,9.0,12.0,9.0,9.0,2.0,6.0,0.0,1.0,2.6,3.4,2.9,0,1,2016,December,Saturday,2016/2017,0.3757621951219512,0.28734756097560976,0.33689024390243905
Premier League,2016-12-17,Sunderland,Watford,1,0,HomeWin,0.0,0.0,Draw,R Madley,12.0,9.0,4.0,4.0,10.0,9.0,4.0,11.0,1.0,2.0,0.0,0.0,2.63,3.3,2.9,1,0,2016,December,Saturday,2016/2017,0.3698407791003246,0.29475189364662235,0.335407327253053
Premier League,2016-12-17,West Brom,Man United,0,2,AwayWin,0.0,1.0,AwayLead,A Taylor,10.0,10.0,1.0,5.0,9.0,13.0,2.0,3.0,3.0,3.0,0.0,0.0,5.75,3.8,1.7,2,2,2016,December,Saturday,2016/2017,0.16962058553236184,0.2566627281081791,0.5737166863594592
Premier League,2016-12-17,West Ham,Hull,1,0,HomeWin,0.0,0.0,Draw,L Mason,18.0,16.0,6.0,5.0,13.0,9.0,10.0,6.0,2.0,4.0,0.0,0.0,1.62,4.1,6.0,1,0,2016,December,Saturday,2016/2017,0.600556613446609,0.23729310092280653,0.16215028563058445
Premier League,2016-12-18,Bournemouth,Southampton,1,3,AwayWin,1.0,1.0,Draw,M Clattenburg,10.0,14.0,5.0,8.0,6.0,12.0,7.0,4.0,0.0,2.0,0.0,0.0,3.0,3.3,2.6,1,2,2016,December,Sunday,2016/2017,0.3264840182648402,0.29680365296803657,0.3767123287671233
Premier League,2016-12-18,Man City,Arsenal,2,1,HomeWin,0.0,1.0,AwayLead,M Atkinson,14.0,6.0,5.0,1.0,9.0,13.0,8.0,1.0,4.0,2.0,0.0,0.0,2.15,3.6,3.5,2,0,2016,December,Sunday,2016/2017,0.4521801543154494,0.2700520366050601,0.27776780907949034
Premier League,2016-12-18,Tottenham,Burnley,2,1,HomeWin,1.0,1.0,Draw,K Friend,30.0,5.0,9.0,2.0,10.0,11.0,11.0,2.0,1.0,2.0,0.0,0.0,1.22,7.0,15.0,1,0,2016,December,Sunday,2016/2017,0.7964199029126214,0.13880461165048544,0.06477548543689321
Premier League,2016-12-19,Everton,Liverpool,0,1,AwayWin,0.0,0.0,Draw,M Dean,6.0,11.0,1.0,4.0,13.0,9.0,1.0,6.0,3.0,1.0,0.0,0.0,4.2,3.6,1.95,1,2,2016,December,Monday,2016/2017,0.2314540059347181,0.2700296735905045,0.49851632047477756
Premier League,2016-12-26,Arsenal,West Brom,1,0,HomeWin,0.0,0.0,Draw,N Swarbrick,26.0,3.0,11.0,1.0,11.0,7.0,6.0,5.0,2.0,1.0,0.0,0.0,1.33,5.5,8.5,1,0,2016,December,Monday,2016/2017,0.7151598592626587,0.17293865687624294,0.11190148386109836
Premier League,2016-12-26,Burnley,Middlesbrough,1,0,HomeWin,0.0,0.0,Draw,C Pawson,6.0,8.0,4.0,2.0,17.0,18.0,7.0,3.0,6.0,5.0,0.0,0.0,2.9,3.1,2.6,1,0,2016,December,Monday,2016/2017,0.3277755185034567,0.3066287108580724,0.36559577063847093
